msoa_code,msoa_name,lad_code,lad_name,city,review_count,avg_sentiment_score,pct_negative,pct_neutral,pct_positive,sample_reviews
E02000908,Waltham Forest 014,E09000031,Waltham Forest,london,221,0.8373,1.81,0.8999999999999999,97.28999999999999,"The place looks just like the pictures. Bedding not fresh, the mattress is lumpy and feels like there’s nothing left inside it, place has a terrible smell that you can’t get out even after airing with | We had a lovely stay at Lily’s apartment when we visited our son who lives close by.  The location is perfect for exploring London with the underground only 2 minutes walk away but very peaceful and q | Clean, comfortable and suited our needs. Quiet location with good access to shops and transport links. Also close to wetlands for walks and bird watching in green space."
E02000909,Waltham Forest 015,E09000031,Waltham Forest,london,144,0.8518,0.69,0.69,98.61,"If I could give zero stars I would. The first morning we woke up there, we found cockroaches in the kitchen. I quickly wrote our host to let her know, she denied and said that was impossible. The next | We had a fantastic stay!! Cara was super communicative at every stage of our trip including in the lead up. We were traveling with our baby and she went out of her way to make sure we had everything w | Maggie is very welcoming, she's proposing a nice cosy room in a quiet district close to accomodations and transport. Very good experience for me. See you maggie."
E02000910,Waltham Forest 016,E09000031,Waltham Forest,london,237,0.7681,1.69,3.38,94.94,"Place is smaller than in photos. The apartment is up a narrow steep staircase. Uncomfortable bed.  Outside the windows we could see & hear rats.  Not host’s fault, but it made us feel uncomfortable.   | I stayed at Isla's place for an extended time and thoroughly enjoyed my time there.  The apartment itself is gorgeous and spacious, with lovely Victorian style decor.  The kitchen has everything you n | The apartment and location was lovely and although I never met Sahel he was extremely responsive to all our needs"
E02000911,Waltham Forest 017,E09000031,Waltham Forest,london,178,0.8486,1.1199999999999999,1.1199999999999999,97.75,"SCAM, AVOID AT ALL COSTS | Martyna and Haider are the loveliest kind, genuine people you could possibly meet.<br/>Martyna was very warm, kind and helpful before my stay with directions, she was very happy to answer any question | Felix’s home felt like our home. It was so nice to stay somewhere cozy with all the comforts of home."
E02000912,Waltham Forest 018,E09000031,Waltham Forest,london,110,0.8428,1.82,1.82,96.36,"Thank you for cancelling the booking and for understanding that I had an emergency. | It’s been a week since I left, yet I still happily think back to the wonderful ten days I spent with Chloe and Harriet and their two lovely cats, Oshi and Bandit – I’d book my next holiday there in a  | Fay's place is perfect for a short stay if you like to stay in a quiet room close to public transport and lively Walthamstow"
E02000913,Waltham Forest 019,E09000031,Waltham Forest,london,58,0.7624,5.17,0.0,94.83,"Positive:<br/>A well renovated attic room, plenty of cabinet space, a fridge, a desk, roof windows, nice bath, perfect lighting, small TV, good wifi, also USB plugs on bed side. Quiet zone allows slee | It was great to stay in JP’s house! Highly recommend for anyone who wants to have a  experience of getting away from the chaos in the city. Yet the transport is very close and convenient. The house wa | Thank you! We had a lovely stay"
E02000914,Waltham Forest 020,E09000031,Waltham Forest,london,79,0.8601,1.27,1.27,97.47,"Sabina’s place was fully loaded with everything we needed for our stay. It was walking distance to bus stops to get to central London. Wasn’t use to not having AC so the place was very humid and the w | The place was great - beautiful, clean, modern und cosy.  Sabina was a great host and communication was really good as well! we found everything we needed and hoped to have at the place. really nice i | Nina and Yuri are friendly and welcoming hosts. Their place is very relaxing to stay at."
E02000915,Waltham Forest 021,E09000031,Waltham Forest,london,166,0.7919,3.61,3.01,93.37,"Unprofessional, disrespectful and the worse thing was blaming me with something I have never seen it or even noticed it. <br/>Blaming others with its own fault is something terrible and unprofessional | A wonderful home from home - in fact, I wanted to move in! As others have stated, Gokce is a total sweetheart. As well as being a really interesting person, she is thoughtful, kind, respectful and hel | Good value for money and helpful host"
E02000916,Waltham Forest 022,E09000031,Waltham Forest,london,147,0.8341,2.04,2.04,95.92,"Unfortunately, the host has informed us the wrong check out time. This had lead to the housekeeper showing up hours early kicking us out. The housekeeper did not state he was housekeeping he just show | One of the best Airbnbs in my life! The place is even better than in the photos. Stylish and extremely cozy little chateau with a touch of the French style and a sprinkle of love. Having a private bat | Great stay at Laura’s - very convenient location and lovely apartment"
E02000917,Waltham Forest 023,E09000031,Waltham Forest,london,180,0.8287,2.78,0.5599999999999999,96.67,"The building is in a good location, easy to access good places . Host was good in the beginning but not considerate after stating the safety hazard , where I had to show them the floors which was not  | Thank you for the lovely stay!<br/>The accommodation placed in a quiet area (perfect after a day in busy London) but also has a good connection to public transport. The garden is a great addition when | Excellent flat also for longer stays. We visited as a young family. Parks, playground and supermarket in walking distance. We had a great time."
E02000918,Waltham Forest 024,E09000031,Waltham Forest,london,163,0.8443,1.23,1.23,97.55,"There were aspects of this house that were great. However, the host wanted to come over and water her plants. On the morning she was running early so we rushed to get the kids out.<br/>She provided us | Our family spent a pleasant time in this lovely terraced house. The house is very well located with excellent public transport connections. It is really well-designed and furnished with care. The kitc | Wonderful stay with Bella a very accommodating host very friendly and chatty even assisted with items I had forgotten! Room as described, we can’t wait to come back 😀"
E02000919,Waltham Forest 025,E09000031,Waltham Forest,london,158,0.8149,1.27,1.27,97.47,"The house was in a good location. Check in was quite awkward with no instructions on the listing, just saying keys were in a box but without leaving us a code. We waited for 4 hours for a reply ( 8pm  | I honestly can't recommend Phoebe and her lovely home highly enough. Such a beautiful property with stunning original feature ceilings and open fireplaces. We've treated ourselves to an open fire in t | Great Hosts that responded to all questions quickly before and during the trip. Was very flexible with the check in and out process due to airline flights. Was even more flexible with an additional co"
